ref_date,region,migration_status,num_people,net_internal_migration
"2019-10-01 00:00:00",Yukon,Out-migrants,224,-67
"2020-01-01 00:00:00",Alberta,In-migrants,17097,895
"2020-01-01 00:00:00",Alberta,Out-migrants,16202,895
"2020-01-01 00:00:00","British Columbia",In-migrants,15836,3875
"2020-01-01 00:00:00","British Columbia",Out-migrants,11961,3875
"2020-01-01 00:00:00",Canada,Out-migrants,77247,0
"2020-01-01 00:00:00",Canada,In-migrants,77247,0
"2020-01-01 00:00:00",Manitoba,In-migrants,3188,-1630
"2020-01-01 00:00:00",Manitoba,Out-migrants,4818,-1630
"2020-01-01 00:00:00","New Brunswick",In-migrants,3443,895
"2020-01-01 00:00:00","New Brunswick",Out-migrants,2548,895
"2020-01-01 00:00:00","Newfoundland and Labrador",In-migrants,1715,-464
"2020-01-01 00:00:00","Newfoundland and Labrador",Out-migrants,2179,-464
"2020-01-01 00:00:00","Northwest Territories",In-migrants,630,-35
"2020-01-01 00:00:00","Northwest Territories",Out-migrants,665,-35
"2020-01-01 00:00:00","Nova Scotia",In-migrants,5247,989
"2020-01-01 00:00:00","Nova Scotia",Out-migrants,4258,989
"2020-01-01 00:00:00",Nunavut,Out-migrants,334,-76
"2020-01-01 00:00:00",Nunavut,In-migrants,258,-76
"2020-01-01 00:00:00",Ontario,In-migrants,18296,-1612
"2020-01-01 00:00:00",Ontario,Out-migrants,19908,-1612
"2020-01-01 00:00:00","Prince Edward Island",In-migrants,1295,615
"2020-01-01 00:00:00","Prince Edward Island",Out-migrants,680,615
"2020-01-01 00:00:00",Quebec,In-migrants,5684,-557
"2020-01-01 00:00:00",Quebec,Out-migrants,6241,-557
"2020-01-01 00:00:00",Saskatchewan,In-migrants,3915,-3200
"2020-01-01 00:00:00",Saskatchewan,Out-migrants,7115,-3200
"2020-01-01 00:00:00",Yukon,Out-migrants,338,305
"2020-01-01 00:00:00",Yukon,In-migrants,643,305
"2020-04-01 00:00:00",Alberta,Out-migrants,20924,-4051
"2020-04-01 00:00:00",Alberta,In-migrants,16873,-4051
"2020-04-01 00:00:00","British Columbia",Out-migrants,14123,8518
"2020-04-01 00:00:00","British Columbia",In-migrants,22641,8518
"2020-04-01 00:00:00",Canada,In-migrants,94097,0
"2020-04-01 00:00:00",Canada,Out-migrants,94097,0
"2020-04-01 00:00:00",Manitoba,In-migrants,3626,-1673
"2020-04-01 00:00:00",Manitoba,Out-migrants,5299,-1673
"2020-04-01 00:00:00","New Brunswick",In-migrants,3701,537
"2020-04-01 00:00:00","New Brunswick",Out-migrants,3164,537
"2020-04-01 00:00:00","Newfoundland and Labrador",In-migrants,1769,-723
"2020-04-01 00:00:00","Newfoundland and Labrador",Out-migrants,2492,-723
"2020-04-01 00:00:00","Northwest Territories",Out-migrants,590,-48
"2020-04-01 00:00:00","Northwest Territories",In-migrants,542,-48
"2020-04-01 00:00:00","Nova Scotia",In-migrants,5961,1891
"2020-04-01 00:00:00","Nova Scotia",Out-migrants,4070,1891
"2020-04-01 00:00:00",Nunavut,In-migrants,526,166
"2020-04-01 00:00:00",Nunavut,Out-migrants,360,166
"2020-04-01 00:00:00",Ontario,Out-migrants,24319,-813
"2020-04-01 00:00:00",Ontario,In-migrants,23506,-813
"2020-04-01 00:00:00","Prince Edward Island",Out-migrants,1140,508
"2020-04-01 00:00:00","Prince Edward Island",In-migrants,1648,508
"2020-04-01 00:00:00",Quebec,Out-migrants,9789,-1540
"2020-04-01 00:00:00",Quebec,In-migrants,8249,-1540
"2020-04-01 00:00:00",Saskatchewan,Out-migrants,7304,-2938
"2020-04-01 00:00:00",Saskatchewan,In-migrants,4366,-2938
"2020-04-01 00:00:00",Yukon,In-migrants,689,166
"2020-04-01 00:00:00",Yukon,Out-migrants,523,166
"2020-07-01 00:00:00",Alberta,Out-migrants,11228,-634
"2020-07-01 00:00:00",Alberta,In-migrants,10594,-634
"2020-07-01 00:00:00","British Columbia",In-migrants,11258,3266
"2020-07-01 00:00:00","British Columbia",Out-migrants,7992,3266
"2020-07-01 00:00:00",Canada,In-migrants,57002,0
"2020-07-01 00:00:00",Canada,Out-migrants,57002,0
"2020-07-01 00:00:00",Manitoba,In-migrants,3041,-398
"2020-07-01 00:00:00",Manitoba,Out-migrants,3439,-398
"2020-07-01 00:00:00","New Brunswick",In-migrants,2382,348
"2020-07-01 00:00:00","New Brunswick",Out-migrants,2034,348
"2020-07-01 00:00:00","Newfoundland and Labrador",Out-migrants,1482,-333
"2020-07-01 00:00:00","Newfoundland and Labrador",In-migrants,1149,-333
"2020-07-01 00:00:00","Northwest Territories",Out-migrants,344,-137
"2020-07-01 00:00:00","Northwest Territories",In-migrants,207,-137
"2020-07-01 00:00:00","Nova Scotia",In-migrants,3964,1507
"2020-07-01 00:00:00","Nova Scotia",Out-migrants,2457,1507
"2020-07-01 00:00:00",Nunavut,Out-migrants,200,-116
"2020-07-01 00:00:00",Nunavut,In-migrants,84,-116
"2020-07-01 00:00:00",Ontario,Out-migrants,15169,-21
"2020-07-01 00:00:00",Ontario,In-migrants,15148,-21
"2020-07-01 00:00:00","Prince Edward Island",Out-migrants,664,-72
"2020-07-01 00:00:00","Prince Edward Island",In-migrants,592,-72
"2020-07-01 00:00:00",Quebec,Out-migrants,7441,-1250
"2020-07-01 00:00:00",Quebec,In-migrants,6191,-1250
"2020-07-01 00:00:00",Saskatchewan,Out-migrants,4350,-2194
"2020-07-01 00:00:00",Saskatchewan,In-migrants,2156,-2194
"2020-07-01 00:00:00",Yukon,In-migrants,236,34
"2020-07-01 00:00:00",Yukon,Out-migrants,202,34
"2020-10-01 00:00:00",Alberta,Out-migrants,8699,-1429
"2020-10-01 00:00:00",Alberta,In-migrants,7270,-1429
"2020-10-01 00:00:00","British Columbia",Out-migrants,5578,3651
"2020-10-01 00:00:00","British Columbia",In-migrants,9229,3651
"2020-10-01 00:00:00",Canada,In-migrants,40587,0
"2020-10-01 00:00:00",Canada,Out-migrants,40587,0
"2020-10-01 00:00:00",Manitoba,Out-migrants,2769,-882
"2020-10-01 00:00:00",Manitoba,In-migrants,1887,-882
"2020-10-01 00:00:00","New Brunswick",In-migrants,1858,641
"2020-10-01 00:00:00","New Brunswick",Out-migrants,1217,641
"2020-10-01 00:00:00","Newfoundland and Labrador",In-migrants,809,40
"2020-10-01 00:00:00","Newfoundland and Labrador",Out-migrants,769,40
"2020-10-01 00:00:00","Northwest Territories",In-migrants,242,-14
"2020-10-01 00:00:00","Northwest Territories",Out-migrants,256,-14
"2020-10-01 00:00:00","Nova Scotia",Out-migrants,1808,798
"2020-10-01 00:00:00","Nova Scotia",In-migrants,2606,798
"2020-10-01 00:00:00",Nunavut,Out-migrants,80,-29
"2020-10-01 00:00:00",Nunavut,In-migrants,51,-29
"2020-10-01 00:00:00",Ontario,Out-migrants,10912,-386
"2020-10-01 00:00:00",Ontario,In-migrants,10526,-386
"2020-10-01 00:00:00","Prince Edward Island",Out-migrants,607,-126
"2020-10-01 00:00:00","Prince Edward Island",In-migrants,481,-126
"2020-10-01 00:00:00",Quebec,Out-migrants,4649,-1256
"2020-10-01 00:00:00",Quebec,In-migrants,3393,-1256
"2020-10-01 00:00:00",Saskatchewan,Out-migrants,3030,-1028
"2020-10-01 00:00:00",Saskatchewan,In-migrants,2002,-1028
"2020-10-01 00:00:00",Yukon,In-migrants,233,20
"2020-10-01 00:00:00",Yukon,Out-migrants,213,20
"2021-01-01 00:00:00",Alberta,Out-migrants,15804,-3026
"2021-01-01 00:00:00",Alberta,In-migrants,12778,-3026
"2021-01-01 00:00:00","British Columbia",Out-migrants,9194,6992
"2021-01-01 00:00:00","British Columbia",In-migrants,16186,6992
"2021-01-01 00:00:00",Canada,In-migrants,69630,0
"2021-01-01 00:00:00",Canada,Out-migrants,69630,0
"2021-01-01 00:00:00",Manitoba,Out-migrants,4346,-493
"2021-01-01 00:00:00",Manitoba,In-migrants,3853,-493
"2021-01-01 00:00:00","New Brunswick",In-migrants,3487,1296
"2021-01-01 00:00:00","New Brunswick",Out-migrants,2191,1296
"2021-01-01 00:00:00","Newfoundland and Labrador",Out-migrants,1207,185
"2021-01-01 00:00:00","Newfoundland and Labrador",In-migrants,1392,185
"2021-01-01 00:00:00","Northwest Territories",In-migrants,664,184
"2021-01-01 00:00:00","Northwest Territories",Out-migrants,480,184
"2021-01-01 00:00:00","Nova Scotia",Out-migrants,2989,2378
"2021-01-01 00:00:00","Nova Scotia",In-migrants,5367,2378
"2021-01-01 00:00:00",Nunavut,In-migrants,212,-40
"2021-01-01 00:00:00",Nunavut,Out-migrants,252,-40
"2021-01-01 00:00:00",Ontario,In-migrants,14781,-6225
"2021-01-01 00:00:00",Ontario,Out-migrants,21006,-6225
"2021-01-01 00:00:00","Prince Edward Island",Out-migrants,726,470
"2021-01-01 00:00:00","Prince Edward Island",In-migrants,1196,470
"2021-01-01 00:00:00",Quebec,In-migrants,5556,-446
"2021-01-01 00:00:00",Quebec,Out-migrants,6002,-446
"2021-01-01 00:00:00",Saskatchewan,In-migrants,3770,-1412
"2021-01-01 00:00:00",Saskatchewan,Out-migrants,5182,-1412
"2021-01-01 00:00:00",Yukon,In-migrants,388,137
"2021-01-01 00:00:00",Yukon,Out-migrants,251,137
"2021-04-01 00:00:00",Alberta,Out-migrants,24138,-4369
"2021-04-01 00:00:00",Alberta,In-migrants,19769,-4369
"2021-04-01 00:00:00","British Columbia",Out-migrants,15361,11467
"2021-04-01 00:00:00","British Columbia",In-migrants,26828,11467
"2021-04-01 00:00:00",Canada,In-migrants,108030,0
"2021-04-01 00:00:00",Canada,Out-migrants,108030,0
"2021-04-01 00:00:00",Manitoba,Out-migrants,6427,-1031
"2021-04-01 00:00:00",Manitoba,In-migrants,5396,-1031
"2021-04-01 00:00:00","New Brunswick",In-migrants,5290,2305
"2021-04-01 00:00:00","New Brunswick",Out-migrants,2985,2305
"2021-04-01 00:00:00","Newfoundland and Labrador",In-migrants,2730,635
"2021-04-01 00:00:00","Newfoundland and Labrador",Out-migrants,2095,635
"2021-04-01 00:00:00","Northwest Territories",In-migrants,566,-209
"2021-04-01 00:00:00","Northwest Territories",Out-migrants,775,-209
"2021-04-01 00:00:00","Nova Scotia",Out-migrants,4402,4217
"2021-04-01 00:00:00","Nova Scotia",In-migrants,8619,4217
"2021-04-01 00:00:00",Nunavut,In-migrants,421,16
"2021-04-01 00:00:00",Nunavut,Out-migrants,405,16
"2021-04-01 00:00:00",Ontario,In-migrants,21820,-11773
"2021-04-01 00:00:00",Ontario,Out-migrants,33593,-11773
"2021-04-01 00:00:00","Prince Edward Island",Out-migrants,1001,948
"2021-04-01 00:00:00","Prince Edward Island",In-migrants,1949,948
"2021-04-01 00:00:00",Quebec,Out-migrants,9219,8
"2021-04-01 00:00:00",Quebec,In-migrants,9227,8
"2021-04-01 00:00:00",Saskatchewan,In-migrants,4730,-2540
"2021-04-01 00:00:00",Saskatchewan,Out-migrants,7270,-2540
"2021-04-01 00:00:00",Yukon,In-migrants,685,326
"2021-04-01 00:00:00",Yukon,Out-migrants,359,326
"2021-07-01 00:00:00",Alberta,Out-migrants,18283,246
"2021-07-01 00:00:00",Alberta,In-migrants,18529,246
"2021-07-01 00:00:00","British Columbia",Out-migrants,13097,7878
"2021-07-01 00:00:00","British Columbia",In-migrants,20975,7878
"2021-07-01 00:00:00",Canada,In-migrants,95279,0
"2021-07-01 00:00:00",Canada,Out-migrants,95279,0
"2021-07-01 00:00:00",Manitoba,Out-migrants,6742,-2700
"2021-07-01 00:00:00",Manitoba,In-migrants,4042,-2700
"2021-07-01 00:00:00","New Brunswick",In-migrants,4583,1366
"2021-07-01 00:00:00","New Brunswick",Out-migrants,3217,1366
"2021-07-01 00:00:00","Newfoundland and Labrador",In-migrants,1779,98
"2021-07-01 00:00:00","Newfoundland and Labrador",Out-migrants,1681,98
"2021-07-01 00:00:00","Northwest Territories",Out-migrants,565,-102
"2021-07-01 00:00:00","Northwest Territories",In-migrants,463,-102
"2021-07-01 00:00:00","Nova Scotia",In-migrants,6160,2392
"2021-07-01 00:00:00","Nova Scotia",Out-migrants,3768,2392
"2021-07-01 00:00:00",Nunavut,In-migrants,135,-55
"2021-07-01 00:00:00",Nunavut,Out-migrants,190,-55
"2021-07-01 00:00:00",Ontario,In-migrants,24222,-3209
"2021-07-01 00:00:00",Ontario,Out-migrants,27431,-3209
"2021-07-01 00:00:00","Prince Edward Island",Out-migrants,994,320
"2021-07-01 00:00:00","Prince Edward Island",In-migrants,1314,320
"2021-07-01 00:00:00",Quebec,Out-migrants,11822,-2567
"2021-07-01 00:00:00",Quebec,In-migrants,9255,-2567
"2021-07-01 00:00:00",Saskatchewan,In-migrants,3552,-3628
"2021-07-01 00:00:00",Saskatchewan,Out-migrants,7180,-3628
"2021-07-01 00:00:00",Yukon,In-migrants,270,-39
"2021-07-01 00:00:00",Yukon,Out-migrants,309,-39
"2021-10-01 00:00:00",Alberta,Out-migrants,11401,748
"2021-10-01 00:00:00",Alberta,In-migrants,12149,748
"2021-10-01 00:00:00","British Columbia",Out-migrants,8536,4710
"2021-10-01 00:00:00","British Columbia",In-migrants,13246,4710
"2021-10-01 00:00:00",Canada,In-migrants,59264,0
"2021-10-01 00:00:00",Canada,Out-migrants,59264,0
"2021-10-01 00:00:00",Manitoba,In-migrants,2303,-2057
"2021-10-01 00:00:00",Manitoba,Out-migrants,4360,-2057
"2021-10-01 00:00:00","New Brunswick",In-migrants,3121,1446
"2021-10-01 00:00:00","New Brunswick",Out-migrants,1675,1446
"2021-10-01 00:00:00","Newfoundland and Labrador",In-migrants,1402,520
"2021-10-01 00:00:00","Newfoundland and Labrador",Out-migrants,882,520
"2021-10-01 00:00:00","Northwest Territories",In-migrants,308,49
"2021-10-01 00:00:00","Northwest Territories",Out-migrants,259,49
"2021-10-01 00:00:00","Nova Scotia",In-migrants,4264,1896
"2021-10-01 00:00:00","Nova Scotia",Out-migrants,2368,1896
"2021-10-01 00:00:00",Nunavut,In-migrants,120,-68
"2021-10-01 00:00:00",Nunavut,Out-migrants,188,-68
"2021-10-01 00:00:00",Ontario,Out-migrants,18095,-4325
"2021-10-01 00:00:00",Ontario,In-migrants,13770,-4325
"2021-10-01 00:00:00","Prince Edward Island",Out-migrants,705,234
"2021-10-01 00:00:00","Prince Edward Island",In-migrants,939,234
"2021-10-01 00:00:00",Quebec,Out-migrants,6275,-1418
"2021-10-01 00:00:00",Quebec,In-migrants,4857,-1418
"2021-10-01 00:00:00",Saskatchewan,In-migrants,2557,-1608
"2021-10-01 00:00:00",Saskatchewan,Out-migrants,4165,-1608
"2021-10-01 00:00:00",Yukon,In-migrants,228,-127
"2021-10-01 00:00:00",Yukon,Out-migrants,355,-127
"2022-01-01 00:00:00",Alberta,Out-migrants,17455,1300
"2022-01-01 00:00:00",Alberta,In-migrants,18755,1300
"2022-01-01 00:00:00","British Columbia",Out-migrants,12386,5022
"2022-01-01 00:00:00","British Columbia",In-migrants,17408,5022
"2022-01-01 00:00:00",Canada,In-migrants,83421,0
"2022-01-01 00:00:00",Canada,Out-migrants,83421,0
"2022-01-01 00:00:00",Manitoba,Out-migrants,4958,-888
"2022-01-01 00:00:00",Manitoba,In-migrants,4070,-888
"2022-01-01 00:00:00","New Brunswick",In-migrants,4619,1799
"2022-01-01 00:00:00","New Brunswick",Out-migrants,2820,1799
"2022-01-01 00:00:00","Newfoundland and Labrador",In-migrants,2203,337
"2022-01-01 00:00:00","Newfoundland and Labrador",Out-migrants,1866,337
"2022-01-01 00:00:00","Northwest Territories",Out-migrants,616,-111
"2022-01-01 00:00:00","Northwest Territories",In-migrants,505,-111
"2022-01-01 00:00:00","Nova Scotia",Out-migrants,3649,2191
"2022-01-01 00:00:00","Nova Scotia",In-migrants,5840,2191
"2022-01-01 00:00:00",Nunavut,In-migrants,338,88
"2022-01-01 00:00:00",Nunavut,Out-migrants,250,88
"2022-01-01 00:00:00",Ontario,In-migrants,17049,-8592
"2022-01-01 00:00:00",Ontario,Out-migrants,25641,-8592
"2022-01-01 00:00:00","Prince Edward Island",Out-migrants,687,734
"2022-01-01 00:00:00","Prince Edward Island",In-migrants,1421,734
"2022-01-01 00:00:00",Quebec,Out-migrants,7056,-470
"2022-01-01 00:00:00",Quebec,In-migrants,6586,-470
"2022-01-01 00:00:00",Saskatchewan,In-migrants,4104,-1696
"2022-01-01 00:00:00",Saskatchewan,Out-migrants,5800,-1696
"2022-01-01 00:00:00",Yukon,In-migrants,523,286
"2022-01-01 00:00:00",Yukon,Out-migrants,237,286
"2022-04-01 00:00:00",Alberta,Out-migrants,28738,3352
"2022-04-01 00:00:00",Alberta,In-migrants,32090,3352
"2022-04-01 00:00:00","British Columbia",Out-migrants,23571,8459
"2022-04-01 00:00:00","British Columbia",In-migrants,32030,8459
"2022-04-01 00:00:00",Canada,In-migrants,145159,0
"2022-04-01 00:00:00",Canada,Out-migrants,145159,0
"2022-04-01 00:00:00",Manitoba,Out-migrants,8468,-1806
"2022-04-01 00:00:00",Manitoba,In-migrants,6662,-1806
"2022-04-01 00:00:00","New Brunswick",In-migrants,7400,3286
"2022-04-01 00:00:00","New Brunswick",Out-migrants,4114,3286
"2022-04-01 00:00:00","Newfoundland and Labrador",Out-migrants,2566,847
"2022-04-01 00:00:00","Newfoundland and Labrador",In-migrants,3413,847
"2022-04-01 00:00:00","Northwest Territories",In-migrants,696,-275
"2022-04-01 00:00:00","Northwest Territories",Out-migrants,971,-275
"2022-04-01 00:00:00","Nova Scotia",Out-migrants,5529,5222
"2022-04-01 00:00:00","Nova Scotia",In-migrants,10751,5222
"2022-04-01 00:00:00",Nunavut,In-migrants,323,-145
"2022-04-01 00:00:00",Nunavut,Out-migrants,468,-145
"2022-04-01 00:00:00",Ontario,In-migrants,30838,-14892
"2022-04-01 00:00:00",Ontario,Out-migrants,45730,-14892
"2022-04-01 00:00:00","Prince Edward Island",Out-migrants,1611,420
"2022-04-01 00:00:00","Prince Edward Island",In-migrants,2031,420
"2022-04-01 00:00:00",Quebec,In-migrants,11471,-2074
"2022-04-01 00:00:00",Quebec,Out-migrants,13545,-2074
"2022-04-01 00:00:00",Saskatchewan,In-migrants,6626,-2561
"2022-04-01 00:00:00",Saskatchewan,Out-migrants,9187,-2561
"2022-04-01 00:00:00",Yukon,In-migrants,828,167
"2022-04-01 00:00:00",Yukon,Out-migrants,661,167
"2022-07-01 00:00:00",Alberta,Out-migrants,13660,17626
"2022-07-01 00:00:00",Alberta,In-migrants,31286,17626
"2022-07-01 00:00:00","British Columbia",Out-migrants,19291,-5011
"2022-07-01 00:00:00","British Columbia",In-migrants,14280,-5011
"2022-07-01 00:00:00",Canada,In-migrants,101054,0
"2022-07-01 00:00:00",Canada,Out-migrants,101054,0
"2022-07-01 00:00:00",Manitoba,Out-migrants,6752,-2855
"2022-07-01 00:00:00",Manitoba,In-migrants,3897,-2855
"2022-07-01 00:00:00","New Brunswick",In-migrants,5495,1447
"2022-07-01 00:00:00","New Brunswick",Out-migrants,4048,1447
"2022-07-01 00:00:00","Newfoundland and Labrador",Out-migrants,1917,16
"2022-07-01 00:00:00","Newfoundland and Labrador",In-migrants,1933,16
"2022-07-01 00:00:00","Northwest Territories",In-migrants,379,-172
"2022-07-01 00:00:00","Northwest Territories",Out-migrants,551,-172
"2022-07-01 00:00:00","Nova Scotia",Out-migrants,4778,2211
"2022-07-01 00:00:00","Nova Scotia",In-migrants,6989,2211
"2022-07-01 00:00:00",Nunavut,In-migrants,195,-200
"2022-07-01 00:00:00",Nunavut,Out-migrants,395,-200
"2022-07-01 00:00:00",Ontario,In-migrants,22744,-9400
"2022-07-01 00:00:00",Ontario,Out-migrants,32144,-9400
"2022-07-01 00:00:00","Prince Edward Island",Out-migrants,1066,-30
"2022-07-01 00:00:00","Prince Edward Island",In-migrants,1036,-30
"2022-07-01 00:00:00",Quebec,In-migrants,8221,-2282
"2022-07-01 00:00:00",Quebec,Out-migrants,10503,-2282
"2022-07-01 00:00:00",Saskatchewan,In-migrants,4238,-1304
"2022-07-01 00:00:00",Saskatchewan,Out-migrants,5542,-1304
"2022-07-01 00:00:00",Yukon,In-migrants,361,-46
"2022-07-01 00:00:00",Yukon,Out-migrants,407,-46
"2022-10-01 00:00:00",Alberta,Out-migrants,9060,10519
"2022-10-01 00:00:00",Alberta,In-migrants,19579,10519
"2022-10-01 00:00:00","British Columbia",Out-migrants,12110,-1955
"2022-10-01 00:00:00","British Columbia",In-migrants,10155,-1955
"2022-10-01 00:00:00",Canada,In-migrants,63758,0
"2022-10-01 00:00:00",Canada,Out-migrants,63758,0
"2022-10-01 00:00:00",Manitoba,Out-migrants,4318,-2168
"2022-10-01 00:00:00",Manitoba,In-migrants,2150,-2168
"2022-10-01 00:00:00","New Brunswick",In-migrants,3055,1000
"2022-10-01 00:00:00","New Brunswick",Out-migrants,2055,1000
"2022-10-01 00:00:00","Newfoundland and Labrador",Out-migrants,1203,415
"2022-10-01 00:00:00","Newfoundland and Labrador",In-migrants,1618,415
"2022-10-01 00:00:00","Northwest Territories",In-migrants,194,-295
"2022-10-01 00:00:00","Northwest Territories",Out-migrants,489,-295
"2022-10-01 00:00:00","Nova Scotia",Out-migrants,2894,988
"2022-10-01 00:00:00","Nova Scotia",In-migrants,3882,988
"2022-10-01 00:00:00",Nunavut,In-migrants,208,-37
"2022-10-01 00:00:00",Nunavut,Out-migrants,245,-37
"2022-10-01 00:00:00",Ontario,In-migrants,14154,-5932
"2022-10-01 00:00:00",Ontario,Out-migrants,20086,-5932
"2022-10-01 00:00:00","Prince Edward Island",Out-migrants,812,424
"2022-10-01 00:00:00","Prince Edward Island",In-migrants,1236,424
"2022-10-01 00:00:00",Quebec,Out-migrants,6271,-1991
"2022-10-01 00:00:00",Quebec,In-migrants,4280,-1991
"2022-10-01 00:00:00",Saskatchewan,In-migrants,2954,-989
"2022-10-01 00:00:00",Saskatchewan,Out-migrants,3943,-989
"2022-10-01 00:00:00",Yukon,In-migrants,293,21
"2022-10-01 00:00:00",Yukon,Out-migrants,272,21
"2023-01-01 00:00:00",Alberta,Out-migrants,15346,14174
"2023-01-01 00:00:00",Alberta,In-migrants,29520,14174
"2023-01-01 00:00:00","British Columbia",Out-migrants,17517,-962
"2023-01-01 00:00:00","British Columbia",In-migrants,16555,-962
"2023-01-01 00:00:00",Canada,In-migrants,97917,0
"2023-01-01 00:00:00",Canada,Out-migrants,97917,0
"2023-01-01 00:00:00",Manitoba,Out-migrants,6310,-2324
"2023-01-01 00:00:00",Manitoba,In-migrants,3986,-2324
"2023-01-01 00:00:00","New Brunswick",In-migrants,5451,1935
"2023-01-01 00:00:00","New Brunswick",Out-migrants,3516,1935
"2023-01-01 00:00:00","Newfoundland and Labrador",In-migrants,2348,-72
"2023-01-01 00:00:00","Newfoundland and Labrador",Out-migrants,2420,-72
"2023-01-01 00:00:00","Northwest Territories",Out-migrants,921,-36
"2023-01-01 00:00:00","Northwest Territories",In-migrants,885,-36
"2023-01-01 00:00:00","Nova Scotia",Out-migrants,4297,2554
"2023-01-01 00:00:00","Nova Scotia",In-migrants,6851,2554
"2023-01-01 00:00:00",Nunavut,Out-migrants,729,-193
"2023-01-01 00:00:00",Nunavut,In-migrants,536,-193
"2023-01-01 00:00:00",Ontario,Out-migrants,31453,-12744
