ref_date,region,status,population_change,annual_population_growth,percent_of_total_population,percent_of_population_change
"2001-01-01 00:00:00",Yukon,Emigrants,4,-348,0.01,-1.15
"2001-01-01 00:00:00",Yukon,"Returning emigrants",3,-348,0.01,-0.86
"2001-01-01 00:00:00",Yukon,"Net temporary emigration",5,-348,0.02,-1.44
"2001-01-01 00:00:00",Yukon,"Net non-permanent residents",-2,-348,0.01,0.57
"2001-01-01 00:00:00",Nunavut,Immigrants,0,653,0.00,0.00
"2001-01-01 00:00:00",Nunavut,"Net emigration",5,653,0.02,0.77
"2001-01-01 00:00:00",Nunavut,Emigrants,3,653,0.01,0.46
"2001-01-01 00:00:00",Nunavut,"Returning emigrants",0,653,0.00,0.00
"2001-01-01 00:00:00",Nunavut,"Net temporary emigration",2,653,0.01,0.31
"2001-01-01 00:00:00",Nunavut,"Net non-permanent residents",5,653,0.02,0.77
"2001-04-01 00:00:00","Prince Edward Island",Immigrants,18,210,0.01,8.57
"2001-04-01 00:00:00","Prince Edward Island","Net emigration",11,210,0.01,5.24
"2001-04-01 00:00:00","Prince Edward Island",Emigrants,18,210,0.01,8.57
"2001-04-01 00:00:00","Prince Edward Island","Returning emigrants",14,210,0.01,6.67
"2001-04-01 00:00:00","Prince Edward Island","Net temporary emigration",7,210,0.01,3.33
"2001-04-01 00:00:00","Prince Edward Island","Net non-permanent residents",4,210,0.00,1.90
"2001-04-01 00:00:00",Quebec,Immigrants,10733,36665,0.15,29.27
"2001-04-01 00:00:00",Quebec,"Net emigration",1616,36665,0.02,4.41
"2001-04-01 00:00:00",Quebec,Emigrants,1662,36665,0.02,4.53
"2001-04-01 00:00:00",Quebec,"Returning emigrants",970,36665,0.01,2.65
"2001-04-01 00:00:00",Quebec,"Net temporary emigration",924,36665,0.01,2.52
"2001-04-01 00:00:00",Quebec,"Net non-permanent residents",1092,36665,0.01,2.98
"2001-04-01 00:00:00",Ontario,Immigrants,41662,206090,0.35,20.22
"2001-04-01 00:00:00",Ontario,"Net emigration",4142,206090,0.04,2.01
"2001-04-01 00:00:00",Ontario,Emigrants,3997,206090,0.03,1.94
"2001-04-01 00:00:00",Ontario,"Returning emigrants",2270,206090,0.02,1.10
"2001-04-01 00:00:00",Ontario,"Net temporary emigration",2415,206090,0.02,1.17
"2001-04-01 00:00:00",Ontario,"Net non-permanent residents",13140,206090,0.11,6.38
"2001-04-01 00:00:00",Saskatchewan,Immigrants,384,-7534,0.04,-5.10
"2001-04-01 00:00:00",Saskatchewan,"Net emigration",256,-7534,0.03,-3.40
"2001-04-01 00:00:00",Saskatchewan,Emigrants,248,-7534,0.02,-3.29
"2001-04-01 00:00:00",Saskatchewan,"Returning emigrants",108,-7534,0.01,-1.43
"2001-04-01 00:00:00",Saskatchewan,"Net temporary emigration",116,-7534,0.01,-1.54
"2001-04-01 00:00:00",Saskatchewan,"Net non-permanent residents",218,-7534,0.02,-2.89
"2001-04-01 00:00:00",Yukon,Immigrants,18,-258,0.06,-6.98
"2001-04-01 00:00:00",Yukon,"Net emigration",5,-258,0.02,-1.94
"2001-04-01 00:00:00",Yukon,Emigrants,5,-258,0.02,-1.94
"2001-04-01 00:00:00",Yukon,"Returning emigrants",4,-258,0.01,-1.55
"2001-04-01 00:00:00",Yukon,"Net temporary emigration",4,-258,0.01,-1.55
"2001-04-01 00:00:00",Yukon,"Net non-permanent residents",48,-258,0.16,-18.60
"2001-04-01 00:00:00",Nunavut,Immigrants,5,701,0.02,0.71
"2001-04-01 00:00:00",Nunavut,"Net emigration",5,701,0.02,0.71
"2001-04-01 00:00:00",Nunavut,Emigrants,3,701,0.01,0.43
"2001-04-01 00:00:00",Nunavut,"Returning emigrants",0,701,0.00,0.00
"2001-04-01 00:00:00",Nunavut,"Net temporary emigration",2,701,0.01,0.29
"2001-04-01 00:00:00",Nunavut,"Net non-permanent residents",8,701,0.03,1.14
"2001-07-01 00:00:00","Prince Edward Island",Immigrants,29,197,0.02,14.72
"2001-07-01 00:00:00","Prince Edward Island","Net emigration",45,197,0.03,22.84
"2001-07-01 00:00:00","Prince Edward Island",Emigrants,36,197,0.03,18.27
"2001-07-01 00:00:00","Prince Edward Island","Returning emigrants",24,197,0.02,12.18
"2001-07-01 00:00:00","Prince Edward Island","Net temporary emigration",33,197,0.02,16.75
"2001-07-01 00:00:00","Prince Edward Island","Net non-permanent residents",32,197,0.02,16.24
"2001-07-01 00:00:00",Quebec,Immigrants,10058,39063,0.14,25.75
"2001-07-01 00:00:00",Quebec,"Net emigration",3183,39063,0.04,8.15
"2001-07-01 00:00:00",Quebec,Emigrants,3428,39063,0.05,8.78
"2001-07-01 00:00:00",Quebec,"Returning emigrants",1621,39063,0.02,4.15
"2001-07-01 00:00:00",Quebec,"Net temporary emigration",1376,39063,0.02,3.52
"2001-07-01 00:00:00",Quebec,"Net non-permanent residents",4776,39063,0.06,12.23
"2001-07-01 00:00:00",Ontario,Immigrants,42152,214183,0.35,19.68
"2001-07-01 00:00:00",Ontario,"Net emigration",10153,214183,0.09,4.74
"2001-07-01 00:00:00",Ontario,Emigrants,9632,214183,0.08,4.50
"2001-07-01 00:00:00",Ontario,"Returning emigrants",4021,214183,0.03,1.88
"2001-07-01 00:00:00",Ontario,"Net temporary emigration",4542,214183,0.04,2.12
"2001-07-01 00:00:00",Ontario,"Net non-permanent residents",16528,214183,0.14,7.72
"2001-07-01 00:00:00",Saskatchewan,Immigrants,556,-7258,0.06,-7.66
"2001-07-01 00:00:00",Saskatchewan,"Net emigration",445,-7258,0.04,-6.13
"2001-07-01 00:00:00",Saskatchewan,Emigrants,418,-7258,0.04,-5.76
"2001-07-01 00:00:00",Saskatchewan,"Returning emigrants",101,-7258,0.01,-1.39
"2001-07-01 00:00:00",Saskatchewan,"Net temporary emigration",128,-7258,0.01,-1.76
"2001-07-01 00:00:00",Saskatchewan,"Net non-permanent residents",156,-7258,0.02,-2.15
"2001-07-01 00:00:00",Yukon,Immigrants,26,-271,0.09,-9.59
"2001-07-01 00:00:00",Yukon,"Net emigration",23,-271,0.08,-8.49
"2001-07-01 00:00:00",Yukon,Emigrants,21,-271,0.07,-7.75
"2001-07-01 00:00:00",Yukon,"Returning emigrants",8,-271,0.03,-2.95
"2001-07-01 00:00:00",Yukon,"Net temporary emigration",10,-271,0.03,-3.69
"2001-07-01 00:00:00",Yukon,"Net non-permanent residents",-20,-271,0.07,7.38
"2001-07-01 00:00:00",Nunavut,Immigrants,6,636,0.02,0.94
"2001-07-01 00:00:00",Nunavut,"Net emigration",13,636,0.05,2.04
"2001-07-01 00:00:00",Nunavut,Emigrants,4,636,0.01,0.63
"2001-07-01 00:00:00",Nunavut,"Returning emigrants",0,636,0.00,0.00
"2001-07-01 00:00:00",Nunavut,"Net temporary emigration",9,636,0.03,1.42
"2001-07-01 00:00:00",Nunavut,"Net non-permanent residents",-7,636,0.02,-1.10
"2001-10-01 00:00:00","Prince Edward Island",Immigrants,41,476,0.03,8.61
"2001-10-01 00:00:00","Prince Edward Island","Net emigration",27,476,0.02,5.67
"2001-10-01 00:00:00","Prince Edward Island",Emigrants,15,476,0.01,3.15
"2001-10-01 00:00:00","Prince Edward Island","Returning emigrants",12,476,0.01,2.52
"2001-10-01 00:00:00","Prince Edward Island","Net temporary emigration",24,476,0.02,5.04
"2001-10-01 00:00:00","Prince Edward Island","Net non-permanent residents",-33,476,0.02,-6.93
"2001-10-01 00:00:00",Quebec,Immigrants,8716,42312,0.12,20.60
"2001-10-01 00:00:00",Quebec,"Net emigration",2086,42312,0.03,4.93
"2001-10-01 00:00:00",Quebec,Emigrants,1896,42312,0.03,4.48
"2001-10-01 00:00:00",Quebec,"Returning emigrants",795,42312,0.01,1.88
"2001-10-01 00:00:00",Quebec,"Net temporary emigration",985,42312,0.01,2.33
"2001-10-01 00:00:00",Quebec,"Net non-permanent residents",-3054,42312,0.04,-7.22
"2001-10-01 00:00:00",Ontario,Immigrants,30039,213198,0.25,14.09
"2001-10-01 00:00:00",Ontario,"Net emigration",6791,213198,0.06,3.19
"2001-10-01 00:00:00",Ontario,Emigrants,5511,213198,0.05,2.58
"2001-10-01 00:00:00",Ontario,"Returning emigrants",1974,213198,0.02,0.93
"2001-10-01 00:00:00",Ontario,"Net temporary emigration",3254,213198,0.03,1.53
"2001-10-01 00:00:00",Ontario,"Net non-permanent residents",-14608,213198,0.12,-6.85
"2001-10-01 00:00:00",Saskatchewan,Immigrants,361,-6786,0.04,-5.32
"2001-10-01 00:00:00",Saskatchewan,"Net emigration",238,-6786,0.02,-3.51
"2001-10-01 00:00:00",Saskatchewan,Emigrants,196,-6786,0.02,-2.89
"2001-10-01 00:00:00",Saskatchewan,"Returning emigrants",50,-6786,0.01,-0.74
"2001-10-01 00:00:00",Saskatchewan,"Net temporary emigration",92,-6786,0.01,-1.36
"2001-10-01 00:00:00",Saskatchewan,"Net non-permanent residents",-51,-6786,0.01,0.75
"2001-10-01 00:00:00",Yukon,Immigrants,12,-215,0.04,-5.58
"2001-10-01 00:00:00",Yukon,"Net emigration",18,-215,0.06,-8.37
"2001-10-01 00:00:00",Yukon,Emigrants,14,-215,0.05,-6.51
"2001-10-01 00:00:00",Yukon,"Returning emigrants",3,-215,0.01,-1.40
"2001-10-01 00:00:00",Yukon,"Net temporary emigration",7,-215,0.02,-3.26
"2001-10-01 00:00:00",Yukon,"Net non-permanent residents",-46,-215,0.15,21.40
"2001-10-01 00:00:00",Nunavut,Immigrants,2,495,0.01,0.40
"2001-10-01 00:00:00",Nunavut,"Net emigration",6,495,0.02,1.21
"2001-10-01 00:00:00",Nunavut,Emigrants,0,495,0.00,0.00
"2001-10-01 00:00:00",Nunavut,"Returning emigrants",0,495,0.00,0.00
"2001-10-01 00:00:00",Nunavut,"Net temporary emigration",6,495,0.02,1.21
"2001-10-01 00:00:00",Nunavut,"Net non-permanent residents",3,495,0.01,0.61
"2002-01-01 00:00:00","Prince Edward Island",Immigrants,31,481,0.02,6.44
"2002-01-01 00:00:00","Prince Edward Island","Net emigration",14,481,0.01,2.91
"2002-01-01 00:00:00","Prince Edward Island",Emigrants,7,481,0.01,1.46
"2002-01-01 00:00:00","Prince Edward Island","Returning emigrants",11,481,0.01,2.29
"2002-01-01 00:00:00","Prince Edward Island","Net temporary emigration",18,481,0.01,3.74
"2002-01-01 00:00:00","Prince Edward Island","Net non-permanent residents",-6,481,0.00,-1.25
"2002-01-01 00:00:00",Quebec,Immigrants,9762,43478,0.13,22.45
"2002-01-01 00:00:00",Quebec,"Net emigration",956,43478,0.01,2.20
"2002-01-01 00:00:00",Quebec,Emigrants,934,43478,0.01,2.15
"2002-01-01 00:00:00",Quebec,"Returning emigrants",703,43478,0.01,1.62
"2002-01-01 00:00:00",Quebec,"Net temporary emigration",725,43478,0.01,1.67
"2002-01-01 00:00:00",Quebec,"Net non-permanent residents",979,43478,0.01,2.25
"2002-01-01 00:00:00",Ontario,Immigrants,36136,207961,0.30,17.38
"2002-01-01 00:00:00",Ontario,"Net emigration",3361,207961,0.03,1.62
"2002-01-01 00:00:00",Ontario,Emigrants,2715,207961,0.02,1.31
"2002-01-01 00:00:00",Ontario,"Returning emigrants",1747,207961,0.01,0.84
"2002-01-01 00:00:00",Ontario,"Net temporary emigration",2393,207961,0.02,1.15
"2002-01-01 00:00:00",Ontario,"Net non-permanent residents",5604,207961,0.05,2.69
"2002-01-01 00:00:00",Saskatchewan,Immigrants,451,-4727,0.05,-9.54
"2002-01-01 00:00:00",Saskatchewan,"Net emigration",86,-4727,0.01,-1.82
"2002-01-01 00:00:00",Saskatchewan,Emigrants,61,-4727,0.01,-1.29
"2002-01-01 00:00:00",Saskatchewan,"Returning emigrants",44,-4727,0.00,-0.93
"2002-01-01 00:00:00",Saskatchewan,"Net temporary emigration",69,-4727,0.01,-1.46
"2002-01-01 00:00:00",Saskatchewan,"Net non-permanent residents",175,-4727,0.02,-3.70
"2002-01-01 00:00:00",Yukon,Immigrants,5,9,0.02,55.56
"2002-01-01 00:00:00",Yukon,"Net emigration",8,9,0.03,88.89
"2002-01-01 00:00:00",Yukon,Emigrants,5,9,0.02,55.56
"2002-01-01 00:00:00",Yukon,"Returning emigrants",3,9,0.01,33.33
"2002-01-01 00:00:00",Yukon,"Net temporary emigration",6,9,0.02,66.67
"2002-01-01 00:00:00",Yukon,"Net non-permanent residents",8,9,0.03,88.89
"2002-01-01 00:00:00",Nunavut,Immigrants,6,536,0.02,1.12
"2002-01-01 00:00:00",Nunavut,"Net emigration",5,536,0.02,0.93
"2002-01-01 00:00:00",Nunavut,Emigrants,0,536,0.00,0.00
"2002-01-01 00:00:00",Nunavut,"Returning emigrants",0,536,0.00,0.00
"2002-01-01 00:00:00",Nunavut,"Net temporary emigration",5,536,0.02,0.93
"2002-01-01 00:00:00",Nunavut,"Net non-permanent residents",11,536,0.04,2.05
"2002-04-01 00:00:00","Prince Edward Island",Immigrants,44,394,0.03,11.17
"2002-04-01 00:00:00","Prince Edward Island","Net emigration",9,394,0.01,2.28
"2002-04-01 00:00:00","Prince Edward Island",Emigrants,10,394,0.01,2.54
"2002-04-01 00:00:00","Prince Edward Island","Returning emigrants",20,394,0.01,5.08
"2002-04-01 00:00:00","Prince Edward Island","Net temporary emigration",19,394,0.01,4.82
"2002-04-01 00:00:00","Prince Edward Island","Net non-permanent residents",0,394,0.00,0.00
"2002-04-01 00:00:00",Quebec,Immigrants,10578,43795,0.14,24.15
"2002-04-01 00:00:00",Quebec,"Net emigration",622,43795,0.01,1.42
"2002-04-01 00:00:00",Quebec,Emigrants,1197,43795,0.02,2.73
"2002-04-01 00:00:00",Quebec,"Returning emigrants",1354,43795,0.02,3.09
"2002-04-01 00:00:00",Quebec,"Net temporary emigration",779,43795,0.01,1.78
"2002-04-01 00:00:00",Quebec,"Net non-permanent residents",956,43795,0.01,2.18
"2002-04-01 00:00:00",Ontario,Immigrants,44496,202473,0.37,21.98
"2002-04-01 00:00:00",Ontario,"Net emigration",2342,202473,0.02,1.16
"2002-04-01 00:00:00",Ontario,Emigrants,3132,202473,0.03,1.55
"2002-04-01 00:00:00",Ontario,"Returning emigrants",3360,202473,0.03,1.66
"2002-04-01 00:00:00",Ontario,"Net temporary emigration",2570,202473,0.02,1.27
"2002-04-01 00:00:00",Ontario,"Net non-permanent residents",8886,202473,0.07,4.39
"2002-04-01 00:00:00",Saskatchewan,Immigrants,450,-3851,0.05,-11.69
"2002-04-01 00:00:00",Saskatchewan,"Net emigration",76,-3851,0.01,-1.97
"2002-04-01 00:00:00",Saskatchewan,Emigrants,88,-3851,0.01,-2.29
"2002-04-01 00:00:00",Saskatchewan,"Returning emigrants",85,-3851,0.01,-2.21
"2002-04-01 00:00:00",Saskatchewan,"Net temporary emigration",73,-3851,0.01,-1.90
"2002-04-01 00:00:00",Saskatchewan,"Net non-permanent residents",33,-3851,0.00,-0.86
"2002-04-01 00:00:00",Yukon,Immigrants,23,20,0.08,115.00
"2002-04-01 00:00:00",Yukon,"Net emigration",7,20,0.02,35.00
"2002-04-01 00:00:00",Yukon,Emigrants,7,20,0.02,35.00
"2002-04-01 00:00:00",Yukon,"Returning emigrants",6,20,0.02,30.00
"2002-04-01 00:00:00",Yukon,"Net temporary emigration",6,20,0.02,30.00
"2002-04-01 00:00:00",Yukon,"Net non-permanent residents",48,20,0.16,240.00
"2002-04-01 00:00:00",Nunavut,Immigrants,5,454,0.02,1.10
"2002-04-01 00:00:00",Nunavut,"Net emigration",6,454,0.02,1.32
"2002-04-01 00:00:00",Nunavut,Emigrants,0,454,0.00,0.00
"2002-04-01 00:00:00",Nunavut,"Returning emigrants",0,454,0.00,0.00
"2002-04-01 00:00:00",Nunavut,"Net temporary emigration",6,454,0.02,1.32
"2002-04-01 00:00:00",Nunavut,"Net non-permanent residents",-5,454,0.02,-1.10
"2002-07-01 00:00:00","Prince Edward Island",Immigrants,7,215,0.01,3.26
"2002-07-01 00:00:00","Prince Edward Island","Net emigration",35,215,0.03,16.28
"2002-07-01 00:00:00","Prince Edward Island",Emigrants,23,215,0.02,10.70
"2002-07-01 00:00:00","Prince Edward Island","Returning emigrants",18,215,0.01,8.37
"2002-07-01 00:00:00","Prince Edward Island","Net temporary emigration",30,215,0.02,13.95
"2002-07-01 00:00:00","Prince Edward Island","Net non-permanent residents",39,215,0.03,18.14
"2002-07-01 00:00:00",Quebec,Immigrants,9405,45291,0.13,20.77
"2002-07-01 00:00:00",Quebec,"Net emigration",2251,45291,0.03,4.97
"2002-07-01 00:00:00",Quebec,Emigrants,2790,45291,0.04,6.16
"2002-07-01 00:00:00",Quebec,"Returning emigrants",1756,45291,0.02,3.88
"2002-07-01 00:00:00",Quebec,"Net temporary emigration",1217,45291,0.02,2.69
"2002-07-01 00:00:00",Quebec,"Net non-permanent residents",3802,45291,0.05,8.39
"2002-07-01 00:00:00",Ontario,Immigrants,30426,195939,0.25,15.53
"2002-07-01 00:00:00",Ontario,"Net emigration",8572,195939,0.07,4.37
"2002-07-01 00:00:00",Ontario,Emigrants,8999,195939,0.07,4.59
"2002-07-01 00:00:00",Ontario,"Returning emigrants",4447,195939,0.04,2.27
"2002-07-01 00:00:00",Ontario,"Net temporary emigration",4020,195939,0.03,2.05
"2002-07-01 00:00:00",Ontario,"Net non-permanent residents",15138,195939,0.13,7.73
"2002-07-01 00:00:00",Saskatchewan,Immigrants,368,-3453,0.04,-10.66
"2002-07-01 00:00:00",Saskatchewan,"Net emigration",335,-3453,0.03,-9.70
"2002-07-01 00:00:00",Saskatchewan,Emigrants,340,-3453,0.03,-9.85
"2002-07-01 00:00:00",Saskatchewan,"Returning emigrants",118,-3453,0.01,-3.42
"2002-07-01 00:00:00",Saskatchewan,"Net temporary emigration",113,-3453,0.01,-3.27
"2002-07-01 00:00:00",Saskatchewan,"Net non-permanent residents",273,-3453,0.03,-7.91
"2002-07-01 00:00:00",Yukon,Immigrants,13,179,0.04,7.26
"2002-07-01 00:00:00",Yukon,"Net emigration",14,179,0.05,7.82
"2002-07-01 00:00:00",Yukon,Emigrants,15,179,0.05,8.38
"2002-07-01 00:00:00",Yukon,"Returning emigrants",10,179,0.03,5.59
"2002-07-01 00:00:00",Yukon,"Net temporary emigration",9,179,0.03,5.03
"2002-07-01 00:00:00",Yukon,"Net non-permanent residents",16,179,0.05,8.94
"2002-07-01 00:00:00",Nunavut,Immigrants,1,683,0.00,0.15
"2002-07-01 00:00:00",Nunavut,"Net emigration",11,683,0.04,1.61
"2002-07-01 00:00:00",Nunavut,Emigrants,3,683,0.01,0.44
"2002-07-01 00:00:00",Nunavut,"Returning emigrants",0,683,0.00,0.00
"2002-07-01 00:00:00",Nunavut,"Net temporary emigration",8,683,0.03,1.17
"2002-07-01 00:00:00",Nunavut,"Net non-permanent residents",5,683,0.02,0.73
"2002-10-01 00:00:00","Prince Edward Island",Immigrants,25,206,0.02,12.14
"2002-10-01 00:00:00","Prince Edward Island","Net emigration",28,206,0.02,13.59
"2002-10-01 00:00:00","Prince Edward Island",Emigrants,14,206,0.01,6.80
"2002-10-01 00:00:00","Prince Edward Island","Returning emigrants",9,206,0.01,4.37
"2002-10-01 00:00:00","Prince Edward Island","Net temporary emigration",23,206,0.02,11.17
"2002-10-01 00:00:00","Prince Edward Island","Net non-permanent residents",-15,206,0.01,-7.28
"2002-10-01 00:00:00",Quebec,Immigrants,7836,44464,0.11,17.62
"2002-10-01 00:00:00",Quebec,"Net emigration",1683,44464,0.02,3.79
"2002-10-01 00:00:00",Quebec,Emigrants,1565,44464,0.02,3.52
"2002-10-01 00:00:00",Quebec,"Returning emigrants",807,44464,0.01,1.81
"2002-10-01 00:00:00",Quebec,"Net temporary emigration",925,44464,0.01,2.08
"2002-10-01 00:00:00",Quebec,"Net non-permanent residents",-3780,44464,0.05,-8.50
"2002-10-01 00:00:00",Ontario,Immigrants,22532,183554,0.19,12.28
"2002-10-01 00:00:00",Ontario,"Net emigration",6324,183554,0.05,3.45
"2002-10-01 00:00:00",Ontario,Emigrants,5316,183554,0.04,2.90
"2002-10-01 00:00:00",Ontario,"Returning emigrants",2044,183554,0.02,1.11
"2002-10-01 00:00:00",Ontario,"Net temporary emigration",3052,183554,0.03,1.66
"2002-10-01 00:00:00",Ontario,"Net non-permanent residents",-13301,183554,0.11,-7.25
"2002-10-01 00:00:00",Saskatchewan,Immigrants,398,-2917,0.04,-13.64
"2002-10-01 00:00:00",Saskatchewan,"Net emigration",207,-2917,0.02,-7.10
"2002-10-01 00:00:00",Saskatchewan,Emigrants,175,-2917,0.02,-6.00
"2002-10-01 00:00:00",Saskatchewan,"Returning emigrants",54,-2917,0.01,-1.85
"2002-10-01 00:00:00",Saskatchewan,"Net temporary emigration",86,-2917,0.01,-2.95
"2002-10-01 00:00:00",Saskatchewan,"Net non-permanent residents",-128,-2917,0.01,4.39
"2002-10-01 00:00:00",Yukon,Immigrants,9,189,0.03,4.76
"2002-10-01 00:00:00",Yukon,"Net emigration",12,189,0.04,6.35
"2002-10-01 00:00:00",Yukon,Emigrants,9,189,0.03,4.76
"2002-10-01 00:00:00",Yukon,"Returning emigrants",3,189,0.01,1.59
"2002-10-01 00:00:00",Yukon,"Net temporary emigration",6,189,0.02,3.17
"2002-10-01 00:00:00",Yukon,"Net non-permanent residents",-24,189,0.08,-12.70
"2002-10-01 00:00:00",Nunavut,Immigrants,0,674,0.00,0.00
"2002-10-01 00:00:00",Nunavut,"Net emigration",6,674,0.02,0.89
"2002-10-01 00:00:00",Nunavut,Emigrants,0,674,0.00,0.00
"2002-10-01 00:00:00",Nunavut,"Returning emigrants",0,674,0.00,0.00
"2002-10-01 00:00:00",Nunavut,"Net temporary emigration",6,674,0.02,0.89
"2002-10-01 00:00:00",Nunavut,"Net non-permanent residents",-1,674,0.00,-0.15
"2003-01-01 00:00:00","Prince Edward Island",Immigrants,23,221,0.02,10.41
"2003-01-01 00:00:00","Prince Edward Island","Net emigration",18,221,0.01,8.14
"2003-01-01 00:00:00","Prince Edward Island",Emigrants,7,221,0.01,3.17
"2003-01-01 00:00:00","Prince Edward Island","Returning emigrants",10,221,0.01,4.52
"2003-01-01 00:00:00","Prince Edward Island","Net temporary emigration",21,221,0.02,9.50
"2003-01-01 00:00:00","Prince Edward Island","Net non-permanent residents",5,221,0.00,2.26
"2003-01-01 00:00:00",Quebec,Immigrants,7488,43706,0.10,17.13
"2003-01-01 00:00:00",Quebec,"Net emigration",1239,43706,0.02,2.83
"2003-01-01 00:00:00",Quebec,Emigrants,1322,43706,0.02,3.02
"2003-01-01 00:00:00",Quebec,"Returning emigrants",931,43706,0.01,2.13
"2003-01-01 00:00:00",Quebec,"Net temporary emigration",848,43706,0.01,1.94
"2003-01-01 00:00:00",Quebec,"Net non-permanent residents",2522,43706,0.03,5.77
"2003-01-01 00:00:00",Ontario,Immigrants,24990,175785,0.21,14.22
"2003-01-01 00:00:00",Ontario,"Net emigration",5192,175785,0.04,2.95
"2003-01-01 00:00:00",Ontario,Emigrants,4752,175785,0.04,2.70
"2003-01-01 00:00:00",Ontario,"Returning emigrants",2358,175785,0.02,1.34
"2003-01-01 00:00:00",Ontario,"Net temporary emigration",2798,175785,0.02,1.59
"2003-01-01 00:00:00",Ontario,"Net non-permanent residents",10450,175785,0.09,5.94
"2003-01-01 00:00:00",Saskatchewan,Immigrants,379,-2456,0.04,-15.43
"2003-01-01 00:00:00",Saskatchewan,"Net emigration",143,-2456,0.01,-5.82
"2003-01-01 00:00:00",Saskatchewan,Emigrants,126,-2456,0.01,-5.13
"2003-01-01 00:00:00",Saskatchewan,"Returning emigrants",62,-2456,0.01,-2.52
"2003-01-01 00:00:00",Saskatchewan,"Net temporary emigration",79,-2456,0.01,-3.22
"2003-01-01 00:00:00",Saskatchewan,"Net non-permanent residents",82,-2456,0.01,-3.34
"2003-01-01 00:00:00",Yukon,Immigrants,21,268,0.07,7.84
"2003-01-01 00:00:00",Yukon,"Net emigration",7,268,0.02,2.61
"2003-01-01 00:00:00",Yukon,Emigrants,6,268,0.02,2.24
"2003-01-01 00:00:00",Yukon,"Returning emigrants",5,268,0.02,1.87
"2003-01-01 00:00:00",Yukon,"Net temporary emigration",6,268,0.02,2.24
"2003-01-01 00:00:00",Yukon,"Net non-permanent residents",26,268,0.09,9.70
"2003-01-01 00:00:00",Nunavut,Immigrants,4,629,0.01,0.64
"2003-01-01 00:00:00",Nunavut,"Net emigration",6,629,0.02,0.95
"2003-01-01 00:00:00",Nunavut,Emigrants,0,629,0.00,0.00
"2003-01-01 00:00:00",Nunavut,"Returning emigrants",0,629,0.00,0.00
"2003-01-01 00:00:00",Nunavut,"Net temporary emigration",6,629,0.02,0.95
"2003-01-01 00:00:00",Nunavut,"Net non-permanent residents",4,629,0.01,0.64
